y,x,z,d
2.366396606,-8.515,44.511,775.775
2.364460497,-8.38,44.56265,776.325
2.366396606,-8.18,44.6143,776.875
2.403913345,-7.735,44.66495,777.425
2.403913345,-7.745,44.71465,777.975
2.405927444,-7.86,44.7643,778.525
2.403913345,-7.79,44.81395,779.075
2.403913345,-7.675,44.86365,779.625
2.403913345,-7.61,44.91335,780.175
2.41809798,-7.7,44.9627,780.725
2.416059243,-7.46,45.01175,781.275
2.41809798,-7.145,45.0608,781.825
2.461900603,-6.87,45.10875,782.375
2.461900603,-6.83,45.15565,782.925
2.464035075,-7.02,45.2025,783.475
2.466174114,-6.96,45.24925,784.025
2.464035075,-6.755,45.296,784.575
2.466174114,-6.69,45.34275,785.125
2.474776317,-6.65,45.38925,785.675
2.472618819,-6.74,45.4356,786.225
2.472618819,-6.935,45.482,786.775
2.509944777,-6.085,45.52755,787.325
2.507710139,-6.16,45.5723,787.875
2.509944777,-6.62,45.61705,788.425
2.525728644,-6.44,45.6614,788.975
2.523458496,-6.065,45.70545,789.525
2.525728644,-5.725,45.7495,790.075
2.569870538,-5.68,45.79255,790.625
2.569870538,-5.815,45.83465,791.175
2.569870538,-5.265,45.87675,791.725
2.606150212,-4.695,45.9181,792.275
2.606150212,-5.585,45.9587,792.825
2.608616304,-6.445,45.99925,793.375
2.548718163,-6.33,46.041,793.925
2.551046452,-5.52,46.08395,794.475
2.548718163,-5.81,46.1269,795.025
2.523458496,-6.345,46.17045,795.575
2.521193489,-6.215,46.2146,796.125
2.523458496,-6.15,46.25875,796.675
2.551046452,-5.94,46.30225,797.225
2.551046452,-5.71,46.34515,797.775
2.551046452,-5.285,46.38805,798.325
2.667082763,-4.71,46.4286,798.875
2.667082763,-4.3,46.4668,799.425
2.667082763,-4.835,46.505,799.975
2.586637397,-5.575,46.5448,800.525
2.589055778,-5.28,46.58615,801.075
2.586637397,-5.365,46.6275,801.625
2.548718163,-5.465,46.6697,802.175
2.548718163,-5.915,46.7127,802.725
2.548718163,-6.535,46.7557,803.275
2.47693848,-6.675,46.8003,803.825
2.47693848,-6.37,46.8465,804.375
2.47693848,-6.16,46.8927,804.925
2.481276882,-6.44,46.9388,805.475
2.481276882,-6.305,46.9848,806.025
2.481276882,-6.46,47.0308,806.575
2.447085517,-6.775,47.0776,807.125
2.447085517,-6.52,47.1252,807.675
2.449188567,-6.34,47.17275,808.225
2.490010562,-5.705,47.2193,808.775
2.490010562,-5.82,47.2649,809.325
2.490010562,-6.655,47.3105,809.875
2.401903294,-6.895,47.3582,810.425
2.403913345,-6.87,47.40795,810.975
2.401903294,-6.78,47.4577,811.525
2.376133781,-6.85,47.50815,812.075
2.376133781,-6.865,47.55925,812.625
2.376133781,-7.1,47.61035,813.175
2.383992368,-6.72,47.66125,813.725
2.383992368,-6.255,47.71195,814.275
2.383992368,-6.7,47.76265,814.825
2.315394051,-7.395,47.81515,815.375
2.315394051,-7.155,47.86945,815.925
2.315394051,-6.95,47.92375,816.475
2.202328489,-8.095,47.9813,817.025
2.200685104,-8.43,48.04215,817.575
2.200685104,-7.97,48.10305,818.125
2.157304808,-8.285,48.1653,818.675
2.157304808,-8.245,48.2289,819.225
2.157304808,-7.625,48.2925,819.775
2.210586174,-7.65,48.35445,820.325
2.212245926,-7.395,48.4147,820.875
2.210586174,-6.715,48.47495,821.425
2.25813333,-6.715,48.53385,821.975
2.25813333,-7.055,48.59135,822.525
2.25813333,-7.155,48.64885,823.075
2.199044414,-7.755,48.7081,823.625
2.200685104,-8.035,48.76905,824.175
2.199044414,-7.245,48.83,824.725
2.197406412,-7.625,48.89105,825.275
2.195771089,-8.245,48.9522,825.825
2.197406412,-7.625,49.01335,826.375
2.284566587,-7.045,49.0719,826.925
2.284566587,-6.775,49.1279,827.475
2.282782466,-7.055,49.18395,828.025
2.230687354,-7.62,49.24155,828.575
2.230687354,-7.63,49.30065,829.125
2.230687354,-7.88,49.35975,829.675
2.220586258,-7.725,49.41915,830.225
2.220586258,-7.665,49.47885,830.775
2.220586258,-7.845,49.53855,831.325
2.218912617,-8.015,49.5983,831.875
2.218912617,-7.875,49.6581,832.425
2.218912617,-7.66,49.7179,832.975
2.27567764,-7.56,49.77605,833.525
2.27567764,-6.955,49.83255,834.075
2.27567764,-7.145,49.88905,834.625
2.300768562,-7.495,49.94485,835.175
2.300768562,-6.775,49.99995,835.725
2.300768562,-6.9,50.05505,836.275
2.293535257,-7.685,50.11035,836.825
2.291735077,-6.985,50.1659,837.375
2.293535257,-6.985,50.22145,837.925
2.26336438,-7.58,50.2778,838.475
2.261617655,-7.835,50.33505,839.025
2.26336438,-7.62,50.3923,839.575
2.326505277,-6.85,50.44775,840.125
2.326505277,-6.8,50.50145,840.675
2.326505277,-6.73,50.55515,841.225
2.320934232,-6.76,50.609,841.775
2.319084092,-7.275,50.66305,842.325
2.320934232,-7.515,50.7171,842.875
2.311717577,-7.28,50.77135,843.425
2.313554124,-7.055,50.8258,843.975
2.311717577,-6.345,50.88025,844.525
2.333981947,-6.405,50.93415,845.075
2.333981947,-7.3,50.98745,845.625
2.332107532,-7.77,51.0408,846.175
2.311717577,-7.18,51.09475,846.725
2.311717577,-6.635,51.14925,847.275
2.309884395,-7.25,51.2038,847.825
2.308054569,-7.035,51.25845,848.375
2.308054569,-7.045,51.31315,848.925
2.306228084,-7.435,51.3679,849.475
2.324644811,-7.03,51.4222,850.025
2.3227878,-6.7,51.47605,850.575
2.324644811,-7.275,51.5299,851.125
2.27567764,-7.61,51.58505,851.675
2.273909293,-7.38,51.6416,852.225
2.27567764,-7.3,51.69815,852.775
2.31723737,-7.085,51.7535,853.325
2.31723737,-6.985,51.8077,853.875
2.31723737,-6.895,51.8619,854.425
2.339626365,-6.99,51.9155,854.975
2.33774135,-6.91,51.96855,855.525
2.339626365,-6.515,52.0216,856.075
2.372227526,-6.2,52.07375,856.625
2.370280106,-6.695,52.1251,857.175
2.372227526,-6.99,52.17645,857.725
2.351011687,-6.96,52.2283,858.275
2.352921907,-6.73,52.28065,858.825
2.351011687,-6.375,52.333,859.375
2.405927444,-6.065,52.384,859.925
2.405927444,-6.15,52.4336,860.475
2.405927444,-6.535,52.4832,861.025
2.453407983,-6.115,52.53165,861.575
2.453407983,-5.295,52.57895,862.125
2.453407983,-5.49,52.62625,862.675
2.461900603,-5.8,52.67335,863.225
2.461900603,-5.735,52.72025,863.775
2.459770677,-6.75,52.7672,864.325
2.383992368,-6.795,52.81605,864.875
2.382021924,-6.59,52.8668,865.425
2.383992368,-6.59,52.91755,865.975
2.424239248,-6.535,52.96725,866.525
2.422187965,-6.41,53.016,867.075
2.424239248,-5.865,53.06475,867.625
2.434559257,-6.35,53.1132,868.175
2.434559257,-6.505,53.1614,868.725
2.434559257,-6.16,53.2096,869.275
2.455524386,-5.815,53.2573,869.825
2.453407983,-6,53.30455,870.375
2.455524386,-6.415,53.3518,870.925
2.492205952,-5.36,53.39815,871.475
2.490010562,-5.36,53.4437,872.025
2.492205952,-6.145,53.48925,872.575
2.414024655,-6.4,53.5366,873.125
2.411994197,-6.72,53.58585,873.675
2.414024655,-6.575,53.6351,874.225
2.507710139,-5.29,53.6821,874.775
2.509944777,-5,53.72685,875.325
2.507710139,-5.965,53.7716,875.875
2.512184419,-5.63,53.8163,876.425
2.512184419,-5.245,53.8609,876.975
2.512184419,-5.22,53.9055,877.525
2.553380176,-5.105,53.9492,878.075
2.553380176,-5.065,53.992,878.625
2.553380176,-4.935,54.0348,879.175
2.546395281,-4.955,54.07775,879.725
2.546395281,-5.14,54.12085,880.275
2.546395281,-5.735,54.16395,880.825
2.45129605,-6.24,54.2092,881.375
2.449188567,-6.19,54.25665,881.925
2.45129605,-6.635,54.3041,882.475
2.389927103,-7.03,54.353,883.025
2.387944942,-6.765,54.40345,883.575
2.389927103,-6.1,54.4539,884.125
2.47693848,-5.895,54.5022,884.675
2.47693848,-5.895,54.5484,885.225
2.479105328,-6.03,54.59455,885.775
2.42835448,-6.385,54.64185,886.325
2.430418465,-6.46,54.6903,886.875
2.42835448,-6.585,54.73875,887.425
2.426294747,-6.74,54.7873,887.975
2.426294747,-6.32,54.8359,888.525
2.426294747,-5.81,54.8845,889.075
2.470465966,-5.895,54.93205,889.625
2.472618819,-5.625,54.9785,890.175
2.470465966,-6.23,55.02495,890.725
2.380055355,-6.97,55.07365,891.275
2.380055355,-6.88,55.12455,891.825
2.380055355,-7.13,55.17545,892.375
2.341514939,-7.4,55.22735,892.925
2.341514939,-7.095,55.28025,893.475
2.341514939,-7.205,55.33315,894.025
2.306228084,-7.76,55.387,894.575
2.306228084,-7.635,55.4418,895.125
2.306228084,-7.38,55.4966,895.675
2.391913201,-6.665,55.54915,896.225
2.391913201,-6.27,55.59945,896.775
2.391913201,-6.68,55.64975,897.325
2.426294747,-6.45,55.6992,897.875
2.424239248,-5.965,55.74785,898.425
2.426294747,-6.36,55.7965,898.975
2.389927103,-6.875,55.846,899.525
2.391913201,-6.43,55.89635,900.075
2.389927103,-6.545,55.9467,900.625
2.382021924,-6.95,55.9973,901.175
2.383992368,-6.595,56.04805,901.725
2.382021924,-6.465,56.0988,902.275
2.345302823,-7.2,56.15055,902.825
2.347202158,-7.3,56.2032,903.375
2.345302823,-6.78,56.25585,903.925
2.354835783,-6.79,56.3083,904.475
2.356753329,-7,56.36045,905.025
2.354835783,-7.28,56.4126,905.575
2.270381952,-7.64,56.4671,906.125
2.270381952,-8.12,56.5239,906.675
2.272144067,-7.825,56.58065,907.225
2.281001521,-7.335,56.6371,907.775
2.282782466,-7.74,56.69325,908.325
2.282782466,-8.255,56.74935,908.875
2.268622937,-7.565,56.80585,909.425
2.270381952,-7.71,56.8627,909.975
2.270381952,-8.02,56.9195,910.525
2.330236624,-7.33,56.97465,911.075
2.332107532,-6.905,57.0281,911.625
2.330236624,-6.7,57.08155,912.175
2.332107532,-7.48,57.135,912.725
2.332107532,-7.355,57.1884,913.275
2.332107532,-6.815,57.2418,913.825
2.349105109,-7.05,57.29475,914.375
2.349105109,-7.155,57.34725,914.925
2.349105109,-6.925,57.39975,915.475
2.364460497,-6.55,57.45185,916.025
2.364460497,-7.035,57.50355,916.575
2.364460497,-7.065,57.55525,917.125
2.382021924,-6.85,57.6065,917.675
2.383992368,-6.77,57.65725,918.225
2.382021924,-6.245,57.708,918.775
2.438717267,-6.345,57.7574,919.325
2.436636101,-5.94,57.80545,919.875
2.438717267,-6.075,57.8535,920.425
2.424239248,-6.54,57.90185,920.975
2.426294747,-6.31,57.9505,921.525
2.424239248,-6.045,57.99915,922.075
2.48781998,-5.46,58.04635,922.625
2.485634187,-5.595,58.0921,923.175
2.485634187,-5.48,58.1379,923.725
2.485634187,-5.335,58.1837,924.275
2.485634187,-5.64,58.2295,924.825
2.485634187,-6.685,58.2753,925.375
2.39589727,-7.225,58.32325,925.925
2.39589727,-6.315,58.37335,926.475
2.39589727,-5.86,58.42345,927.025
2.42835448,-6.09,58.47275,927.575
2.430418465,-6.52,58.5212,928.125
2.430418465,-6.22,58.5696,928.675
2.447085517,-5.53,58.6176,929.225
2.449188567,-6.09,58.66515,929.775
2.449188567,-7.055,58.71265,930.325
2.383992368,-6.99,58.76175,930.875
2.383992368,-6.525,58.81245,931.425
2.383992368,-6.215,58.86315,931.975
2.447085517,-6.085,58.9123,932.525
2.44498688,-6.035,58.95995,933.075
2.447085517,-5.675,59.0076,933.625
2.474776317,-5.91,59.05455,934.175
2.47693848,-5.925,59.1008,934.725
2.474776317,-5.63,59.14705,935.275
2.516678809,-5.2,59.1924,935.825
2.518933601,-5.225,59.23675,936.375
2.516678809,-5.53,59.2811,936.925
2.525728644,-4.975,59.3253,937.475
2.525728644,-5.39,59.3693,938.025
2.525728644,-5.76,59.4133,938.575
2.498821191,-6.04,59.4579,939.125
2.496611246,-5.625,59.50315,939.675
2.496611246,-4.715,59.54845,940.225
2.548718163,-4.895,59.5926,940.775
2.548718163,-5.315,59.6356,941.325
2.548718163,-5.54,59.6786,941.875
2.516678809,-5.265,59.7223,942.425
2.516678809,-5.41,59.7667,942.975
2.516678809,-5.865,59.8111,943.525
2.474776317,-5.94,59.85645,944.075
2.47693848,-5.93,59.9027,944.625
2.474776317,-5.84,59.94895,945.175
2.48781998,-5.85,59.99495,945.725
2.490010562,-5.755,60.0406,946.275
2.490010562,-5.56,60.0862,946.825
2.472618819,-5.385,60.1322,947.375
2.474776317,-6.22,60.17855,947.925
2.472618819,-5.805,60.2249,948.475
2.496611246,-5.345,60.27075,949.025
2.496611246,-6.21,60.31605,949.575
2.494406173,-6.78,60.3614,950.125
2.461900603,-6.7,60.40755,950.675
2.461900603,-5.46,60.45445,951.225
2.461900603,-5.55,60.50135,951.775
2.455524386,-6.415,60.5484,952.325
2.453407983,-6.37,60.59565,952.875
2.455524386,-6.02,60.6429,953.425
2.424239248,-6.5,60.69085,953.975
2.426294747,-7.025,60.7395,954.525
2.426294747,-6.11,60.7881,955.075
2.501036032,-5.61,60.83495,955.625
2.498821191,-5.91,60.8801,956.175
2.501036032,-5.82,60.92525,956.725
2.436636101,-6.495,60.97185,957.275
2.434559257,-6.81,61.02,957.825
2.436636101,-6.565,61.06815,958.375
2.403913345,-6.725,61.11705,958.925
2.403913345,-6.96,61.16675,959.475
2.403913345,-7.29,61.21645,960.025
2.397895273,-7.125,61.2663,960.575
2.397895273,-6.79,61.3163,961.125
2.399897275,-7.07,61.36625,961.675
2.409967854,-7.225,61.4159,962.225
2.409967854,-6.61,61.4653,962.775
2.409967854,-6.75,61.5147,963.325
2.438717267,-6.99,61.5634,963.875
2.436636101,-6.4,61.61145,964.425
2.438717267,-5.93,61.6595,964.975
2.438717267,-6.505,61.7075,965.525
2.438717267,-7.065,61.7555,966.075
2.436636101,-7.075,61.80355,966.625
2.401903294,-7.38,61.8525,967.175
2.399897275,-7.1,61.90235,967.725
2.401903294,-6.565,61.9522,968.275
2.409967854,-6.79,62.0018,968.825
2.411994197,-7.45,62.05115,969.375
2.409967854,-7.1,62.1005,969.925
2.420140882,-6.78,62.14965,970.475
2.422187965,-6.995,62.1985,971.025
2.420140882,-6.975,62.24735,971.575
2.39589727,-7.205,62.29685,972.125
2.39589727,-7.355,62.34695,972.675
2.39589727,-7.2,62.39705,973.225
2.362528129,-7.56,62.448,973.775
2.364460497,-7.855,62.49975,974.325
2.364460497,-7.28,62.55145,974.875
2.374178746,-7.2,62.6029,975.425
2.376133781,-7.605,62.65405,975.975
2.376133781,-7.645,62.70515,976.525
2.368336471,-7.39,62.75645,977.075
2.368336471,-7.44,62.80795,977.625
2.368336471,-7.695,62.85945,978.175
2.309884395,-8.07,62.9125,978.725
2.309884395,-8.295,62.9671,979.275
2.309884395,-8.58,63.0217,979.825
2.286353898,-8.555,63.07695,980.375
2.286353898,-8.055,63.13285,980.925
2.286353898,-7.995,63.18875,981.475
2.289938131,-8.12,63.24455,982.025
2.291735077,-8.395,63.3002,982.575
2.289938131,-8.73,63.35585,983.125
2.291735077,-8.715,63.4115,983.675
2.293535257,-7.91,63.46705,984.225
2.291735077,-8.08,63.5226,984.775
2.234077188,-8.9,63.57985,985.325
2.234077188,-8.87,63.63875,985.875
2.234077188,-8.69,63.69765,986.425
2.244316185,-8.385,63.75625,986.975
2.244316185,-8.705,63.81455,987.525
2.244316185,-9.32,63.87285,988.075
2.213908437,-9.035,63.93205,988.625
2.213908437,-8.505,63.99215,989.175
2.215573716,-9.3,64.0522,989.725
2.149473914,-9.73,64.11425,990.275
2.151035195,-9.245,64.1783,990.825
2.149473914,-9.315,64.24235,991.375
2.177956852,-9.18,64.30555,991.925
2.177956852,-9.125,64.36785,992.475
2.177956852,-9.175,64.43015,993.025
2.218912617,-8.94,64.4912,993.575
2.218912617,-8.66,64.551,994.125
2.218912617,-7.585,64.6108,994.675
2.33774135,-6.75,64.66725,995.225
2.33774135,-7.58,64.72035,995.775
2.339626365,-7.485,64.7734,996.325
2.282782466,-7.75,64.82795,996.875
2.281001521,-8.375,64.8841,997.425
2.282782466,-7.87,64.94025,997.975
2.306228084,-7.49,64.9957,998.525
2.306228084,-7.285,65.0505,999.075
2.306228084,-7.99,65.1053,999.625
2.194138435,-8.805,65.16335,1000.175
2.192508443,-8.73,65.2247,1000.725
2.192508443,-8.58,65.2861,1001.275
2.162032949,-9.05,65.34845,1001.825
2.160454417,-9.015,65.4118,1002.375
2.160454417,-8.475,65.4752,1002.925
2.165197509,-8.53,65.53845,1003.475
2.165197509,-8.965,65.60155,1004.025
2.165197509,-8.755,65.66465,1004.575
2.154165088,-8.82,65.7281,1005.125
2.154165088,-8.77,65.7919,1005.675
2.155733716,-8.82,65.85565,1006.225
2.124819353,-9.175,65.92035,1006.775
2.124819353,-8.915,65.98605,1007.325
2.12329844,-8.855,66.0518,1007.875
2.186014914,-8.305,66.1156,1008.425
2.187634347,-7.72,66.17735,1008.975
2.186014914,-8.745,66.2391,1009.525
2.12329844,-9.065,66.3029,1010.075
2.12329844,-8.695,66.3687,1010.625
2.124819353,-8.85,66.43445,1011.175
2.106719311,-8.905,66.50075,1011.725
2.106719311,-9.28,66.56765,1012.275
2.106719311,-9.105,66.63455,1012.825
2.114221222,-9.175,66.7012,1013.375
2.112716331,-9.01,66.76765,1013.925
2.112716331,-8.73,66.83415,1014.475
2.093356083,-9.18,66.9013,1015.025
2.091882244,-9.475,66.96915,1015.575
2.091882244,-9.185,67.03705,1016.125
2.091882244,-9.035,67.10495,1016.675
2.093356083,-9.435,67.1728,1017.225
2.091882244,-9.53,67.24065,1017.775
2.0772621,-9.325,67.30905,1018.325
2.0772621,-9.49,67.37795,1018.875
2.075811774,-9.505,67.4469,1019.425
2.124819353,-9.155,67.51425,1019.975
2.124819353,-8.97,67.57995,1020.525
2.124819353,-8.935,67.64565,1021.075
2.157304808,-8.445,67.7103,1021.625
2.157304808,-8.78,67.7739,1022.175
2.157304808,-9.19,67.8375,1022.725
2.157304808,-8.565,67.9011,1023.275
2.157304808,-8.835,67.9647,1023.825
2.157304808,-9.22,68.0283,1024.375
2.152598917,-8.865,68.09205,1024.925
2.154165088,-8.755,68.1559,1025.475
2.152598917,-9.31,68.21975,1026.025
2.12939602,-9.215,68.2844,1026.575
2.12939602,-9.105,68.3498,1027.125
2.127868136,-9.325,68.41525,1027.675
2.137070655,-9.35,68.48045,1028.225
2.135531008,-9.15,68.5454,1028.775
2.135531008,-8.88,68.6104,1029.325
2.157304808,-9.15,68.6747,1029.875
2.157304808,-9.09,68.7383,1030.425
2.158878372,-8.295,68.80185,1030.975
2.182783893,-8.46,68.8646,1031.525
2.182783893,-9.115,68.9266,1032.075
2.184398099,-9.22,68.98855,1032.625
2.213908437,-8.22,69.04955,1033.175
2.215573716,-7.995,69.1096,1033.725
2.213908437,-8.735,69.16965,1034.275
2.192508443,-8.435,69.2304,1034.825
2.192508443,-8.665,69.2918,1035.375
2.192508443,-9.345,69.3532,1035.925
2.117237815,-9.57,69.417,1036.475
2.115728381,-9.41,69.48325,1037.025
2.117237815,-8.55,69.5495,1037.575
2.26686701,-7.915,69.6111,1038.125
2.26686701,-7.98,69.6681,1038.675
2.26686701,-7.755,69.7251,1039.225
2.26686701,-7.87,69.7821,1039.775
2.26686701,-7.96,69.8391,1040.325
2.26686701,-8.185,69.8961,1040.875
2.195771089,-8.37,69.9552,1041.425
2.195771089,-8.78,70.0164,1041.975
2.197406412,-9.19,70.07755,1042.525
2.149473914,-8.94,70.14015,1043.075
2.149473914,-9.315,70.20425,1043.625
2.149473914,-9.28,70.26835,1044.175
2.152598917,-9.26,70.33235,1044.725
2.152598917,-9.21,70.39625,1045.275
2.154165088,-8.985,70.4601,1045.825
2.174751721,-9.105,70.52325,1046.375
2.176353003,-8.94,70.5857,1046.925
2.174751721,-8.075,70.64815,1047.475
2.249475268,-7.875,70.7084,1048.025
2.249475268,-8.645,70.7664,1048.575
2.249475268,-8.57,70.8244,1049.125
2.30440493,-7.625,70.88085,1049.675
2.302585093,-7.245,70.9358,1050.225
2.302585093,-7.425,70.9908,1050.775
2.288144409,-7.605,71.0462,1051.325
2.288144409,-8.005,71.102,1051.875
2.288144409,-7.78,71.1578,1052.425
2.300768562,-7.59,71.21325,1052.975
2.298955325,-7.515,71.2684,1053.525
2.300768562,-7.53,71.32355,1054.075
2.345302823,-7.255,71.37745,1054.625
2.343407088,-6.725,71.4302,1055.175
2.343407088,-7.105,71.483,1055.725
2.35867456,-6.915,71.5354,1056.275
2.35867456,-6.485,71.5874,1056.825
2.35867456,-6.65,71.6394,1057.375
2.420140882,-6.51,71.68985,1057.925
2.420140882,-5.805,71.73875,1058.475
2.422187965,-5.62,71.7876,1059.025
2.45129605,-5.825,71.8357,1059.575
2.453407983,-5.62,71.88305,1060.125
2.45129605,-5.34,71.9304,1060.675
2.481276882,-5.275,71.9771,1061.225
2.479105328,-5.515,72.02315,1061.775
2.481276882,-5.755,72.0692,1062.325
2.389927103,-5.695,72.1174,1062.875
2.391913201,-6.565,72.16775,1063.425
2.391913201,-7.495,72.21805,1063.975
2.368336471,-6.26,72.26895,1064.525
2.368336471,-6.17,72.32045,1065.075
2.368336471,-6.75,72.37195,1065.625
2.39589727,-6.31,72.42275,1066.175
2.39589727,-6.11,72.47285,1066.725
2.393903252,-6.025,72.523,1067.275
2.347202158,-6.545,72.5744,1067.825
2.349105109,-7.12,72.62695,1068.375
2.347202158,-6.985,72.6795,1068.925
2.370280106,-6.83,72.7315,1069.475
2.372227526,-6.365,72.78285,1070.025
2.372227526,-6.28,72.83415,1070.575
2.352921907,-6.775,72.88595,1071.125
2.354835783,-6.745,72.9382,1071.675
2.352921907,-6.825,72.99045,1072.225
2.345302823,-6.95,73.04295,1072.775
2.345302823,-6.75,73.09565,1073.325
2.345302823,-6.845,73.14835,1073.875
2.320934232,-7.185,73.2017,1074.425
2.320934232,-7.11,73.2557,1074.975
2.319084092,-7.495,73.30975,1075.525
2.289938131,-7.55,73.36465,1076.075
2.289938131,-7.32,73.42035,1076.625
2.291735077,-7.445,73.476,1077.175
2.234077188,-7.77,73.53325,1077.725
2.235776423,-8.565,73.5921,1078.275
2.235776423,-8.395,73.6509,1078.825
2.230687354,-8.02,73.70985,1079.375
2.228996736,-8.23,73.769,1079.925
2.230687354,-8.255,73.82815,1080.475
2.259873975,-7.925,73.8864,1081.025
2.259873975,-7.63,73.9438,1081.575
2.261617655,-7.615,74.00115,1082.125
2.293535257,-7.525,74.05755,1082.675
2.293535257,-7.295,74.11305,1083.225
2.293535257,-7.415,74.16855,1083.775
2.32836921,-7.12,74.2231,1084.325
2.32836921,-6.735,74.2767,1084.875
2.32836921,-6.7,74.3303,1085.425
2.335859882,-6.48,74.3837,1085.975
2.33774135,-7,74.43685,1086.525
2.33774135,-6.855,74.48995,1087.075
2.339626365,-6.63,74.543,1087.625
2.341514939,-6.775,74.59595,1088.175
2.339626365,-6.92,74.6489,1088.725
2.33774135,-6.46,74.70195,1089.275
2.335859882,-6.22,74.7551,1089.825
2.33774135,-6.57,74.80825,1090.375
2.362528129,-6.23,74.8607,1090.925
2.360599488,-6.17,74.91255,1091.475
2.360599488,-6.365,74.96445,1092.025
2.376133781,-6.33,75.01595,1092.575
2.374178746,-6.005,75.0671,1093.125
2.374178746,-5.09,75.1183,1093.675
2.457645277,-4.8,75.16745,1094.225
2.457645277,-5.455,75.21455,1094.775
2.455524386,-5.54,75.2617,1095.325
2.442892639,-5.195,75.3092,1095.875
2.442892639,-5.265,75.357,1096.425
2.442892639,-5.105,75.4048,1096.975
2.459770677,-4.785,75.4522,1097.525
2.459770677,-5.46,75.4992,1098.075
2.457645277,-5.39,75.54625,1098.625
2.468317737,-5.035,75.5931,1099.175
2.466174114,-5.06,75.63975,1099.725
2.466174114,-4.72,75.68645,1100.275
2.541765643,-3.995,75.73145,1100.825
2.539458837,-4.08,75.7748,1101.375
2.541765643,-4.36,75.81815,1101.925
2.498821191,-4.26,75.8624,1102.475
2.498821191,-5.015,75.9076,1103.025
2.498821191,-5.44,75.9528,1103.575
2.42835448,-5.275,75.99965,1104.125
2.42835448,-5.49,76.04815,1104.675
2.42835448,-5.53,76.09665,1105.225
2.397895273,-5.725,76.1459,1105.775
2.397895273,-5.65,76.1959,1106.325
2.399897275,-5.93,76.24585,1106.875
2.354835783,-6.445,76.2969,1107.425
2.354835783,-6.04,76.3491,1107.975
2.354835783,-5.84,76.4013,1108.525
2.366396606,-5.9,76.4532,1109.075
2.368336471,-6.04,76.50475,1109.625
2.368336471,-6.045,76.55625,1110.175
2.320934232,-6.305,76.609,1110.725
2.3227878,-6.645,76.66295,1111.275
2.320934232,-6.445,76.7169,1111.825
2.298955325,-6.59,76.7715,1112.375
2.29714537,-6.74,76.82675,1112.925
2.298955325,-6.965,76.882,1113.475
2.234077188,-7.095,76.93905,1114.025
2.234077188,-7.19,76.99795,1114.575
2.235776423,-7.77,77.0568,1115.125
2.223941966,-7.685,77.11595,1115.675
2.225624052,-7.1,77.1754,1116.225
2.225624052,-6.88,77.2348,1116.775
2.300768562,-6.685,77.29205,1117.325
2.300768562,-6.345,77.34715,1117.875
2.300768562,-6.91,77.40225,1118.425
2.265114162,-7.21,77.45835,1118.975
2.265114162,-6.83,77.51545,1119.525
2.26336438,-6.425,77.5726,1120.075
2.289938131,-6.19,77.62905,1120.625
2.288144409,-7.185,77.6848,1121.175
2.288144409,-7.04,77.7406,1121.725
2.319084092,-6.485,77.79555,1122.275
2.31723737,-6.54,77.8497,1122.825
2.319084092,-6.24,77.90385,1123.375
2.291735077,-6.78,77.9587,1123.925
2.291735077,-7.065,78.0143,1124.475
2.291735077,-6.8,78.0699,1125.025
2.31723737,-6.77,78.1248,1125.575
2.319084092,-6.55,78.17895,1126.125
2.31723737,-6.135,78.2331,1126.675
2.370280106,-6.045,78.2859,1127.225
2.368336471,-6.075,78.33735,1127.775
2.370280106,-6.45,78.3888,1128.325
2.387944942,-5.97,78.43975,1128.875
2.387944942,-5.77,78.49025,1129.425
2.387944942,-6.075,78.54075,1129.975
2.403913345,-5.715,78.59085,1130.525
2.403913345,-5.985,78.64055,1131.075
2.405927444,-6.695,78.6902,1131.625
2.349105109,-6.755,78.74125,1132.175
2.349105109,-6.445,78.79375,1132.725
2.349105109,-6.75,78.84625,1133.275
2.335859882,-7.045,78.8991,1133.825
2.33774135,-6.93,78.95225,1134.375
2.335859882,-6.595,79.0054,1134.925
2.382021924,-6.535,79.0574,1135.475
2.380055355,-6.565,79.10825,1136.025
2.380055355,-6.52,79.15915,1136.575
2.416059243,-6.27,79.20915,1137.125
2.41809798,-6.07,79.2582,1137.675
2.416059243,-6.415,79.30725,1138.225
2.440802774,-6.16,79.35575,1138.775
2.438717267,-5.72,79.4037,1139.325
2.438717267,-6.575,79.4517,1139.875
2.420140882,-7.02,79.50015,1140.425
2.420140882,-5.945,79.54905,1140.975
2.422187965,-5.43,79.5979,1141.525
2.472618819,-5.865,79.6455,1142.075
2.474776317,-6.125,79.69185,1142.625
2.472618819,-5.735,79.7382,1143.175
2.512184419,-5.505,79.7837,1143.725
2.512184419,-5.56,79.8283,1144.275
2.512184419,-5.185,79.8729,1144.825
2.523458496,-5.01,79.91725,1145.375
2.523458496,-5.71,79.96135,1145.925
2.523458496,-5.865,80.00545,1146.475
2.494406173,-5.525,80.0502,1147.025
2.494406173,-5.655,80.0956,1147.575
2.496611246,-6.41,80.14095,1148.125
2.479105328,-6.085,80.18665,1148.675
2.481276882,-5.54,80.2327,1149.225
2.481276882,-5.595,80.2787,1149.775
2.534861128,-5.7,80.3235,1150.325
2.532570176,-5.355,80.36715,1150.875
2.532570176,-4.66,80.41085,1151.425
2.569870538,-4.82,80.45375,1151.975
2.567498057,-5.175,80.4959,1152.525
2.567498057,-5.275,80.5381,1153.075
